formatted_date,ticker,high,low,open,close,volume,adjclose
2014-01-02,AAPL,19.89392852783203,19.71500015258789,19.845714569091797,19.754642486572266,234684800,17.542173385620117
2014-01-03,AAPL,19.774999618530273,19.301071166992188,19.7450008392334,19.320714950561523,392467600,17.156843185424805
2014-01-06,AAPL,19.5285701751709,19.05714225769043,19.194643020629883,19.426071166992188,412610800,17.250402450561523
2014-01-07,AAPL,19.498571395874023,19.211429595947266,19.440000534057617,19.28714370727539,317209200,17.12703514099121
2014-01-08,AAPL,19.484285354614258,19.238929748535156,19.243213653564453,19.409286499023438,258529600,17.235496520996094
2014-01-09,AAPL,19.53071403503418,19.11964225769043,19.5285701751709,19.161428451538086,279148800,17.015396118164062
2014-01-10,AAPL,19.314285278320312,18.96821403503418,19.27964210510254,19.033571243286133,304976000,16.9018611907959
2014-01-13,AAPL,19.375,18.924285888671875,18.925357818603516,19.133214950561523,378492800,16.990341186523438
2014-01-14,AAPL,19.526071548461914,19.2021427154541,19.222143173217773,19.51392936706543,332561600,17.328418731689453
2014-01-15,AAPL,20.007143020629883,19.7021427154541,19.768571853637695,19.90571403503418,391638800,17.67632293701172
2014-01-16,AAPL,19.887500762939453,19.702856063842773,19.81785774230957,19.79464340209961,229278000,17.577693939208984
2014-01-17,AAPL,19.716785430908203,19.282142639160156,19.695714950561523,19.309642791748047,426739600,17.147010803222656
2014-01-21,AAPL,19.645357131958008,19.30071449279785,19.32107162475586,19.609643936157227,328526800,17.41341781616211
2014-01-22,AAPL,19.903213500976562,19.56464385986328,19.675357818603516,19.696786880493164,379985200,17.490795135498047
2014-01-23,AAPL,19.875,19.457500457763672,19.640714645385742,19.863571166992188,403239200,17.638896942138672
2014-01-24,AAPL,19.843570709228516,19.45535659790039,19.78571319580078,19.502500534057617,429354800,17.31826400756836
2014-01-27,AAPL,19.814285278320312,19.491071701049805,19.645357131958008,19.66071319580078,554878800,17.45876693725586
2014-01-28,AAPL,18.39285659790039,17.93107032775879,18.170000076293945,18.08928680419922,1065523200,16.063325881958008
2014-01-29,AAPL,18.120357513427734,17.807857513427734,17.998214721679688,17.883928298950195,502810000,15.880971908569336
2014-01-30,AAPL,18.08928680419922,17.739286422729492,17.947856903076172,17.849285125732422,678501600,15.85020923614502
2014-01-31,AAPL,17.911785125732422,17.626785278320312,17.684999465942383,17.878570556640625,464797200,15.876221656799316
2014-02-03,AAPL,18.133214950561523,17.832143783569336,17.95035743713379,17.911785125732422,401464000,15.905712127685547
2014-02-04,AAPL,18.19499969482422,17.955713272094727,18.066070556640625,18.171070098876953,376681200,16.135957717895508
2014-02-05,AAPL,18.402856826782227,18.08035659790039,18.091428756713867,18.306785583496094,328344800,16.2564754486084
2014-02-06,AAPL,18.33928680419922,18.136070251464844,18.216428756713867,18.30392837524414,257765200,16.351226806640625
2014-02-07,AAPL,18.676071166992188,18.47785758972168,18.62071418762207,18.559999465942383,370280400,16.579980850219727
2014-02-10,AAPL,18.999643325805664,18.5,18.523571014404297,18.892499923706055,345559200,16.87700653076172
2014-02-11,AAPL,19.20535659790039,18.91071319580078,18.95035743713379,19.141429901123047,282256800,17.099382400512695
2014-02-12,AAPL,19.270000457763672,19.044286727905273,19.176786422729492,19.139999389648438,308100800,17.098102569580078
2014-02-13,AAPL,19.45892906188965,19.078571319580078,19.094999313354492,19.44392967224121,307398000,17.369611740112305
2014-02-14,AAPL,19.499286651611328,19.328929901123047,19.37392807006836,19.428213119506836,272924400,17.355573654174805
2014-02-18,AAPL,19.68535614013672,19.48607063293457,19.5,19.499643325805664,260251600,17.41937828063965
2014-02-19,AAPL,19.53178596496582,19.08392906188965,19.45535659790039,19.19178581237793,313768000,17.144372940063477
2014-02-20,AAPL,19.178571701049805,18.89285659790039,19.035356521606445,18.969642639160156,305858000,16.945926666259766
2014-02-21,AAPL,19.091785430908203,18.735713958740234,19.028213500976562,18.758928298950195,278784800,16.757686614990234
2014-02-24,AAPL,18.92571449279785,18.65785789489746,18.683929443359375,18.8410701751709,288909600,16.831064224243164
2014-02-25,AAPL,18.9132137298584,18.60714340209961,18.906429290771484,18.645000457763672,231952000,16.655912399291992
2014-02-26,AAPL,18.75,18.41428565979004,18.70035743713379,18.47678565979004,276217200,16.505643844604492
2014-02-27,AAPL,18.885000228881836,18.430356979370117,18.46928596496582,18.84535789489746,301882000,16.834897994995117
2014-02-28,AAPL,19.02678680419922,18.64714241027832,18.895713806152344,18.794286727905273,371968800,16.789276123046875
2014-03-03,AAPL,18.951786041259766,18.671785354614258,18.693571090698242,18.84857177734375,238781200,16.8377742767334
2014-03-04,AAPL,19.022857666015625,18.848928451538086,18.96428680419922,18.972856521606445,259140000,16.948793411254883
2014-03-05,AAPL,19.09821319580078,18.897499084472656,18.961429595947266,19.01285743713379,200062800,16.984529495239258
2014-03-06,AAPL,19.087142944335938,18.860713958740234,19.028213500976562,18.95535659790039,185488800,16.933162689208984
2014-03-07,AAPL,18.999286651611328,18.787500381469727,18.967500686645508,18.944286346435547,220729600,16.923274993896484
2014-03-10,AAPL,19.047500610351562,18.869285583496094,18.8700008392334,18.961429595947266,178584000,16.93859100341797
2014-03-11,AAPL,19.240713119506836,19.02107048034668,19.123214721679688,19.14607048034668,279224400,17.103525161743164
2014-03-12,AAPL,19.191070556640625,19.0,19.089643478393555,19.164642333984375,199326400,17.1201171875
2014-03-13,AAPL,19.273571014404297,18.898571014404297,19.194286346435547,18.951786041259766,257742800,16.929967880249023
2014-03-14,AAPL,18.960357666015625,18.678571701049805,18.885356903076172,18.738929748535156,237199200,16.739824295043945
2014-03-17,AAPL,18.927499771118164,18.780357360839844,18.8464298248291,18.812143325805664,199544800,16.80522346496582
2014-03-18,AAPL,18.99892807006836,18.757143020629883,18.782142639160156,18.97857093811035,209647200,16.953895568847656
2014-03-19,AAPL,19.15142822265625,18.89285659790039,19.009286880493164,18.97357177734375,224756000,16.949430465698242
